Trigger Count=612	Output Count=612	Elapsed Time=06.114	Number of Pulses CH0=2	Number of Pulses CH1=0
ple rate (Hz)=2.50E+8	Min record length=11364	Trigger level (V)=0.1000	Channel 0 threshold (V)=0.0600	Channel 1 threshold (V)=0.0600	Range (microseconds)=40.0000	Pulse 2 delay (microseconds)=1.0000	Lower cut-off frequency (Hz)=3.00E+7
                             	                             
Ch0_time1 (s)	Ch0_amp1 (V)	Ch0_width1 (s)	Ch0_time2 (s)	Ch0_amp2 (V)	Ch0_width2 (s)	Ch1_time1 (s)	Ch1_amp1 (V)	Ch1_width1 (s)	Ch1_time2 (s)	Ch1_amp2 (V)	Ch1_width2 (s)
5.424000E-6	0.697566	2.829713E-8	8.424000E-6	0.145855	2.913872E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.691663	2.847951E-8	8.424000E-6	0.144492	2.917823E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.691964	2.808290E-8	8.424000E-6	0.145914	2.931430E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.695215	2.796357E-8	8.424000E-6	0.144794	2.958825E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.568806	3.105782E-8	8.424000E-6	0.144469	2.882549E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.704385	2.798499E-8	8.428000E-6	0.138861	3.001945E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.700123	2.811389E-8	8.424000E-6	0.145127	2.898280E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.694511	2.829439E-8	8.424000E-6	0.145395	2.900845E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.688077	2.836482E-8	8.424000E-6	0.145355	2.890536E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.691597	2.806496E-8	8.424000E-6	0.147223	2.932983E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.697414	2.788939E-8	8.424000E-6	0.147066	2.916811E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.675021	2.867672E-8	8.424000E-6	0.144524	2.885926E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.699597	2.779480E-8	8.428000E-6	0.139116	2.989634E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.694732	2.800339E-8	8.424000E-6	0.149910	2.873627E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.696525	2.839112E-8	8.424000E-6	0.148309	2.947989E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.694898	2.843443E-8	8.424000E-6	0.144123	2.943748E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.695873	2.822679E-8	8.424000E-6	0.144984	2.949600E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.699424	2.807782E-8	8.424000E-6	0.146022	2.950084E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.699947	2.761521E-8	8.424000E-6	0.148687	2.885869E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.707062	2.787990E-8	8.428000E-6	0.143957	2.972223E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.704855	2.809267E-8	8.428000E-6	0.146496	2.870315E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.692511	2.826439E-8	8.424000E-6	0.147929	2.899461E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.696580	2.840699E-8	8.424000E-6	0.146864	2.886579E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.693044	2.810659E-8	8.424000E-6	0.145225	2.939730E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.696747	2.799595E-8	8.424000E-6	0.145350	2.950513E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.700643	2.778479E-8	8.424000E-6	0.143189	2.905517E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.701551	2.801888E-8	8.428000E-6	0.148930	2.892513E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.701823	2.794245E-8	8.428000E-6	0.147015	2.837836E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.693185	2.820009E-8	8.424000E-6	0.146410	2.931455E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.695246	2.838706E-8	8.424000E-6	0.146896	2.917178E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
