Trigger Count=1396	Output Count=527	Elapsed Time=13.958	Number of Pulses CH0=2	Number of Pulses CH1=0
le rate (Hz)=2.50E+8	Min record length=11364	Trigger level (V)=0.1000	Channel 0 threshold (V)=0.0600	Channel 1 threshold (V)=0.0600	Range (microseconds)=40.0000	Pulse 2 delay (microseconds)=1.0000	Lower cut-off frequency (Hz)=3.00E+7
                             	                             
Ch0_time1 (s)	Ch0_amp1 (V)	Ch0_width1 (s)	Ch0_time2 (s)	Ch0_amp2 (V)	Ch0_width2 (s)	Ch1_time1 (s)	Ch1_amp1 (V)	Ch1_width1 (s)	Ch1_time2 (s)	Ch1_amp2 (V)	Ch1_width2 (s)
5.424000E-6	0.695363	2.797287E-8	8.432000E-6	0.061735	2.923230E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.695460	2.781209E-8	8.444000E-6	0.064530	2.985943E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.693760	2.852890E-8	8.444000E-6	0.063334	2.960586E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.694597	2.820815E-8	8.448000E-6	0.062972	3.011993E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.704814	2.787141E-8	8.428000E-6	0.063339	2.927887E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.700394	2.785957E-8	8.436000E-6	0.064706	2.941187E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.688360	2.845339E-8	8.432000E-6	0.064354	2.952188E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.698782	2.813511E-8	8.432000E-6	0.064405	2.970849E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.698225	2.785883E-8	8.428000E-6	0.065505	2.806434E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.696481	2.828968E-8	8.436000E-6	0.063693	2.982836E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.693268	2.849103E-8	8.444000E-6	0.063473	3.048356E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.696004	2.819418E-8	8.436000E-6	0.063196	2.911795E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.700576	2.833650E-8	8.436000E-6	0.063646	2.836622E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.694111	2.855546E-8	8.448000E-6	0.063232	3.004261E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.702450	2.803314E-8	8.448000E-6	0.063558	2.897172E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.700630	2.830046E-8	8.428000E-6	0.061470	2.947056E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.704557	2.790648E-8	8.440000E-6	0.065029	2.886073E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.708243	2.796421E-8	8.444000E-6	0.064415	3.013890E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.697371	2.793249E-8	8.436000E-6	0.064580	2.861045E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.697709	2.819972E-8	8.436000E-6	0.062503	2.824280E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.695939	2.844721E-8	8.444000E-6	0.064569	2.978294E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.700780	2.814766E-8	8.448000E-6	0.063104	2.968882E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.701253	2.778535E-8	8.424000E-6	0.063124	2.959674E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.698903	2.811906E-8	8.440000E-6	0.063349	2.839598E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.693167	2.823887E-8	8.448000E-6	0.063113	2.911050E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.699953	2.833343E-8	8.432000E-6	0.063589	2.812378E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.707164	2.790012E-8	8.436000E-6	0.065032	2.859958E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.697420	2.830867E-8	8.448000E-6	0.063305	2.974631E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.692422	2.839854E-8	8.444000E-6	0.063520	3.049020E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.707149	2.798760E-8	8.448000E-6	0.063259	2.984704E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.698067	2.786313E-8	8.444000E-6	0.053797	3.137971E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.694513	2.850648E-8	8.440000E-6	0.064326	2.853735E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.692721	2.824160E-8	8.448000E-6	0.062476	2.986571E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.567514	3.109698E-8	8.436000E-6	0.064724	2.862187E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.700904	2.814952E-8	8.432000E-6	0.063257	2.906698E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.672670	2.844660E-8	8.444000E-6	0.064378	2.904402E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.697295	2.810079E-8	8.440000E-6	0.064440	2.877941E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.689970	2.856862E-8	8.444000E-6	0.063200	2.862463E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.693605	2.811222E-8	8.448000E-6	0.062483	2.979675E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.698417	2.828326E-8	8.432000E-6	0.062191	2.948040E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
